case_id	object_key	method	source_exp	retarget_variant_id	metric_standard_id	qpos_frames	qpos_path	scene_xml	trajectory	contact_mask	person_idx	euler_convention	roundtrip_position_error_cm_max	roundtrip_orientation_error_deg_max	contact_3mm_in_mask	raw_contact_in_mask	hand_object_penetration_3mm	lower_body_penetration	foot_slip_max_m	obj_speed_max	ankle_jerk_p95
box024_20231011_027_p1	box024	OmniRetarget	E173	omnirt_v2	core4d-e154-physics-contact-v1	132	workspace/core4d/analysis/E197_full_cem_omnirt_vs_prg_metrics/omni_converted_qpos/box024_20231011_027_p1_omnirt_scene_act_qpos.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v2_ref_fk_box024_20231011_027_p1/scene_act_E173_rubberHull_PRG.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v2_ref_fk_box024_20231011_027_p1/0/trajectory_kinematic.npz	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E173/s3_retarget/omnirt_v2/ref_fk/results/omnirt_v2_ref_fk/contact_masks/dcv3_omnirt_v2_ref_fk_box024_20231011_027_p1/raw_contact_mask_3cm.npz	0	XZY	4.775249788e-14	2.414836539e-06	0	1	0.75	0.2727272727	1.287080334	1.523895127	2906.467117
box024_20231011_027_p1	box024	PRG	E173	omnirt_v2	core4d-e154-physics-contact-v1	132	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E173/s6_downstream/cem/full/E173_box024_20231011_027_p1_PRG_outdir_full/trajectory_mjwp_act.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v2_ref_fk_box024_20231011_027_p1/scene_act_E173_rubberHull_PRG.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v2_ref_fk_box024_20231011_027_p1/0/trajectory_kinematic.npz	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E173/s3_retarget/omnirt_v2/ref_fk/results/omnirt_v2_ref_fk/contact_masks/dcv3_omnirt_v2_ref_fk_box024_20231011_027_p1/raw_contact_mask_3cm.npz	0				0.6063829787	0.8723404255	0.1893939394	0	0.3914981722	1.045805747	616.3075132
box024_20231011_027_p2	box024	OmniRetarget	E173	omnirt_v2	core4d-e154-physics-contact-v1	124	workspace/core4d/analysis/E197_full_cem_omnirt_vs_prg_metrics/omni_converted_qpos/box024_20231011_027_p2_omnirt_scene_act_qpos.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v2_ref_fk_box024_20231011_027_p2/scene_act_E173_rubberHull_PRG.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v2_ref_fk_box024_20231011_027_p2/0/trajectory_kinematic.npz	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E173/s3_retarget/omnirt_v2/ref_fk/results/omnirt_v2_ref_fk/contact_masks/dcv3_omnirt_v2_ref_fk_box024_20231011_027_p2/raw_contact_mask_3cm.npz	1	XZY	3.682193206e-14	2.414836539e-06	0	1	0.6935483871	0.185483871	1.015989111	1.548677626	1300.051707
box024_20231011_027_p2	box024	PRG	E173	omnirt_v2	core4d-e154-physics-contact-v1	124	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E173/s6_downstream/cem/full/E173_box024_20231011_027_p2_PRG_outdir_full/trajectory_mjwp_act.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v2_ref_fk_box024_20231011_027_p2/scene_act_E173_rubberHull_PRG.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v2_ref_fk_box024_20231011_027_p2/0/trajectory_kinematic.npz	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E173/s3_retarget/omnirt_v2/ref_fk/results/omnirt_v2_ref_fk/contact_masks/dcv3_omnirt_v2_ref_fk_box024_20231011_027_p2/raw_contact_mask_3cm.npz	1				0.6341463415	0.7317073171	0.06451612903	0	1.059020378	1.050430539	431.9906811
box024_20231011_028_p1	box024	OmniRetarget	E173	omnirt_v1	core4d-e154-physics-contact-v1	144	workspace/core4d/analysis/E197_full_cem_omnirt_vs_prg_metrics/omni_converted_qpos/box024_20231011_028_p1_omnirt_scene_act_qpos.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box024_20231011_028_p1/scene_act_E173_rubberHull_PRG.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box024_20231011_028_p1/0/trajectory_kinematic.npz	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E173/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box024_20231011_028_p1/raw_contact_mask_3cm.npz	0	ZYX	4.577566799e-14	1.707547293e-06	0.01	0.99	0.7013888889	0.25	0.6938535055	4.661092648	3393.505708
box024_20231011_028_p1	box024	PRG	E173	omnirt_v1	core4d-e154-physics-contact-v1	144	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E173/s6_downstream/cem/full/E173_box024_20231011_028_p1_PRG_outdir_full/trajectory_mjwp_act.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box024_20231011_028_p1/scene_act_E173_rubberHull_PRG.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box024_20231011_028_p1/0/trajectory_kinematic.npz	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E173/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box024_20231011_028_p1/raw_contact_mask_3cm.npz	0				0.16	0.81	0.4583333333	0.125	0.3781373902	1.951937619	1104.316531
box024_20231011_028_p2	box024	OmniRetarget	E173	omnirt_v1	core4d-e154-physics-contact-v1	135	workspace/core4d/analysis/E197_full_cem_omnirt_vs_prg_metrics/omni_converted_qpos/box024_20231011_028_p2_omnirt_scene_act_qpos.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box024_20231011_028_p2/scene_act_E173_rubberHull_PRG.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box024_20231011_028_p2/0/trajectory_kinematic.npz	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E173/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box024_20231011_028_p2/raw_contact_mask_3cm.npz	1	ZYX	8.082545621e-14	1.707547293e-06	0	1	0.7111111111	0.08148148148	1.384141127	4.736892304	2244.855262
box024_20231011_028_p2	box024	PRG	E173	omnirt_v1	core4d-e154-physics-contact-v1	135	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E173/s6_downstream/cem/full/E173_box024_20231011_028_p2_PRG_outdir_full/trajectory_mjwp_act.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box024_20231011_028_p2/scene_act_E173_rubberHull_PRG.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box024_20231011_028_p2/0/trajectory_kinematic.npz	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E173/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box024_20231011_028_p2/raw_contact_mask_3cm.npz	1				0.5483870968	0.7956989247	0.1703703704	0.07407407407	1.425195417	2.092088153	664.9193807
box024_20231011_030_p1	box024	OmniRetarget	E173	omnirt_v1	core4d-e154-physics-contact-v1	102	workspace/core4d/analysis/E197_full_cem_omnirt_vs_prg_metrics/omni_converted_qpos/box024_20231011_030_p1_omnirt_scene_act_qpos.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box024_20231011_030_p1/scene_act_E173_rubberHull_PRG.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box024_20231011_030_p1/0/trajectory_kinematic.npz	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E173/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box024_20231011_030_p1/raw_contact_mask_3cm.npz	0	ZYX	5.453105385e-14	2.414836539e-06	0	1	0.7058823529	0.2058823529	1.065689509	2.450142558	2069.466962
box024_20231011_030_p1	box024	PRG	E173	omnirt_v1	core4d-e154-physics-contact-v1	102	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E173/s6_downstream/cem/full/E173_box024_20231011_030_p1_PRG_outdir_full/trajectory_mjwp_act.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box024_20231011_030_p1/scene_act_E173_rubberHull_PRG.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box024_20231011_030_p1/0/trajectory_kinematic.npz	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E173/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box024_20231011_030_p1/raw_contact_mask_3cm.npz	0				0.1111111111	0.8888888889	0.5490196078	0	0.7263307651	1.455180552	721.1773835
box024_20231011_031_p1	box024	OmniRetarget	E173	omnirt_v2	core4d-e154-physics-contact-v1	68	workspace/core4d/analysis/E197_full_cem_omnirt_vs_prg_metrics/omni_converted_qpos/box024_20231011_031_p1_omnirt_scene_act_qpos.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v2_ref_fk_box024_20231011_031_p1/scene_act_E173_rubberHull_PRG.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v2_ref_fk_box024_20231011_031_p1/0/trajectory_kinematic.npz	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E173/s3_retarget/omnirt_v2/ref_fk/results/omnirt_v2_ref_fk/contact_masks/dcv3_omnirt_v2_ref_fk_box024_20231011_031_p1/raw_contact_mask_3cm.npz	0	XZY	3.72380123e-14	2.414836539e-06	0	1	0.7794117647	0.2794117647	1.184741112	5.502583781	2308.965123
box024_20231011_031_p1	box024	PRG	E173	omnirt_v2	core4d-e154-physics-contact-v1	68	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E173/s6_downstream/cem/full/E173_box024_20231011_031_p1_PRG_outdir_full/trajectory_mjwp_act.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v2_ref_fk_box024_20231011_031_p1/scene_act_E173_rubberHull_PRG.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v2_ref_fk_box024_20231011_031_p1/0/trajectory_kinematic.npz	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E173/s3_retarget/omnirt_v2/ref_fk/results/omnirt_v2_ref_fk/contact_masks/dcv3_omnirt_v2_ref_fk_box024_20231011_031_p1/raw_contact_mask_3cm.npz	0				0.137254902	0.8823529412	0.5882352941	0	0.3493721082	2.227055277	657.4215297
box024_20231011_031_p2	box024	OmniRetarget	E173	omnirt_v1	core4d-e154-physics-contact-v1	74	workspace/core4d/analysis/E197_full_cem_omnirt_vs_prg_metrics/omni_converted_qpos/box024_20231011_031_p2_omnirt_scene_act_qpos.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box024_20231011_031_p2/scene_act_E173_rubberHull_PRG.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box024_20231011_031_p2/0/trajectory_kinematic.npz	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E173/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box024_20231011_031_p2/raw_contact_mask_3cm.npz	1	XZY	2.482534153e-14	2.414836539e-06	0	1	0.7837837838	0.3243243243	1.0827358	5.592068639	4236.771219
box024_20231011_031_p2	box024	PRG	E173	omnirt_v1	core4d-e154-physics-contact-v1	74	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E173/s6_downstream/cem/full/E173_box024_20231011_031_p2_PRG_outdir_full/trajectory_mjwp_act.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box024_20231011_031_p2/scene_act_E173_rubberHull_PRG.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box024_20231011_031_p2/0/trajectory_kinematic.npz	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E173/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box024_20231011_031_p2/raw_contact_mask_3cm.npz	1				0.07407407407	0.6296296296	0.4054054054	0.1486486486	0.1972575633	1.490128857	1498.973703
